stage_pos,mode_q,pol,pole_real_n,pole_real_s,pole_imag_n,pole_imag_s,residue_real_n,residue_real_s,residue_imag_n,residue_imag_s
2.75,25,y,-2702.7904504564335,12.639066593610888,528202552978.8134,13.904703741351991,5.183691285072458,0.09412762184303634,-18.88590541410041,0.0814991029722066
2.75,26,x,-2613.3688952188554,14.69865773153406,548898804964.3444,14.89587368909681,-17.220419208755715,0.20974313281719698,-32.62354067286036,0.17631129718191776
2.75,26,y,-2702.5259616387484,18.332543727208883,548901865254.9488,19.472590631369872,-18.9881003538545,0.2413623340346461,-27.897137146537794,0.19857298346767255
2.75,27,x,-2679.4412484174663,26.404268799024706,569598104739.7643,25.678063308449712,12.747503802536446,0.13128949707770612,4.4855682088626345,0.11176704235705488
2.75,27,y,-2449.9686537068183,22.706507810600115,569601052695.5858,21.33917713938354,10.531839723825975,0.09736569569597223,3.191990622453742,0.08160584679284985
2.75,28,x,-2793.740140307145,29.91216283916844,590297284804.4663,29.912162671068085,2.1271742165941947,0.02835184507105456,2.0978753357556275,0.028351845310819027
2.75,28,y,-2668.712824833372,25.32047168578967,590300128678.6564,25.320471281480415,2.3282086018210464,0.0255977544042581,2.00949851154038,0.025597754447380876
2.75,29,x,-2505.1545258999367,29.606948453960577,610996357498.4248,29.606948234526246,-0.80328637288105,0.008726163543662714,-0.284193265032445,0.008726163502441769
2.75,29,y,-2632.6144744805683,30.63233929562401,610999104555.8412,30.632339136356478,-0.9051795263786657,0.009294267198933545,-0.11726533661320547,0.00929426712584398
2.75,30,x,-2163.2788535540863,41.40800787014737,631695334187.1873,39.21372609364963,0.10358706854051163,0.03503928326232511,-2.2351404718953543,0.03847214580482599
2.75,30,y,-2177.7084709652045,44.75293414806291,631697990603.2703,42.51773557160488,0.08051776296626527,0.037310005847766,-2.2056010224398834,0.04076699936876983
2.75,31,x,-2677.190442063802,26.23415710514799,652394224013.3619,26.234160460045864,0.2545941485699256,0.014338322621023653,1.6473487155981785,0.01433832074443623
2.75,31,y,-2713.3347798828468,32.76346312161842,652396795708.9783,32.7634607483262,0.09117020062314127,0.015283225185218022,1.434457436800534,0.015283227488463731
2.75,32,x,-3088.5750856182945,32.43395869040379,673093034934.7751,34.798976060939346,-1.3167227532006316,0.02473992255978379,1.6793449531868458,0.02004946653047622
2.75,32,y,-2892.366878639881,28.140419210944305,673095526826.3203,30.589249854047967,-1.033570250247902,0.019176694710499646,1.499586176319442,0.01585756142766382
2.75,33,x,-2971.3139504244778,35.781618079430174,693791774726.5515,35.78161866679286,-1.286824702921526,0.013947654923225354,0.08223795653944117,0.013947655683812
2.75,33,y,-3489.2971702731784,36.98570227688997,693794191808.3623,36.98570082189227,-1.1320465125984727,0.011789858069266374,0.3678241749007196,0.011789857759069126
2.75,34,x,-3232.1117957166007,36.493460620059544,714490448512.0647,36.49346062330837,0.855524628502425,0.00841497087251537,0.31979839377735964,0.00841497092257545
2.75,34,y,-3423.957045855611,39.29296886331693,714492795739.8083,39.29296888228971,0.6347591588829402,0.006058318198291285,0.09300992354656071,0.006058318220122346
3.25,20,x,-18467.9612336932,15.798739228197077,424699504664.4404,15.798738674116832,65.63531887060812,0.1613537048911803,122.21909046546344,0.16135371597071715
3.25,20,y,-16509.66540900469,12.796059638039024,424703470823.22095,12.796059200354525,50.31427061139959,0.13399125482532814,123.06711545592273,0.13399125763036926
3.25,21,x,-12282.842167788282,35.39639593766812,445399928518.661,35.396394871618895,-237.2742544843102,1.6281986178936751,-273.89910697615215,1.6281986306981997
3.25,21,y,-10901.363177220263,23.96987395332304,445403709351.15186,22.739433251418173,-208.83103378897434,1.5549250543332622,-262.34163356254925,0.8633680479824284
3.25,22,x,-9186.614474880362,43.1512183328208,466100099906.27277,40.670604035390056,192.78469524953468,3.6819667868565427,-285.10022859051736,2.3847385422141927
3.25,22,y,-7675.8904432190575,38.89413929938688,466103709705.88806,28.926512380871515,165.63428779839614,1.9497189792876275,-213.8455467178112,2.1746959606777567
3.25,23,x,-5193.479730458152,22.583422691305643,486800044949.8132,37.298660351857734,-143.23035560529237,1.5232578258547957,-38.08020255545934,0.9774412339851142
3.25,23,y,-5303.4998772456765,18.320767247883822,486803500494.68896,18.32076746797712,-154.97130794441873,0.32143431153521185,-33.16374369569487,0.3214343142653729
3.25,24,x,-4313.733129063053,16.501853843527694,507499800493.082,16.142099134825575,75.3152877068756,0.3623697195855477,33.1380088752249,0.4762944117475621
3.25,24,y,-4110.073369386064,15.590605689230392,507503113279.19714,15.590605620061094,64.940069765725,0.2944431900476176,16.43073866352833,0.29444318970433825
3.25,25,x,-3393.494718829981,14.18515631882249,528199385276.6071,17.225846488683825,6.006746711709996,0.16069451124994358,-23.970682104889317,0.1108560422295984
3.25,25,y,-3490.7145690901734,16.065804313395457,528202566844.3855,19.75142287329026,1.2339835096535776,0.170759345724325,-23.34192291305302,0.11769255967480101
3.25,26,x,-2765.5793022211715,17.303079929677008,548898819441.67706,15.702749615127436,-22.18628956165383,0.19276674134729938,-13.211424610682817,0.14111315270403352
3.25,26,y,-2803.8957677775034,18.657991824060854,548901879767.73773,17.40575043569506,-21.656197126432538,0.19009713810495565,-9.446984918845965,0.1411256942974851
3.25,27,x,-2518.748891176809,17.903428983127128,569598119989.8317,17.903429062265282,7.806427074622004,0.06447297120160723,-7.363928647065145,0.06447297129970311
3.25,27,y,-2380.741312016915,16.644560583907552,569601068235.1549,16.644560655430475,5.365852252950717,0.04493402056504645,-5.493829272706567,0.04493402057285284
3.25,28,x,-2410.694386359121,19.988401739726992,590297301001.2843,19.988401702912782,-1.497932310593637,0.020756329119982528,-2.1307521643149774,0.020756329313019888
3.25,28,y,-2409.8543477179433,21.744062442637652,590300144841.1771,21.744062395666315,-2.6692432588761035,0.034671499018926084,-2.9824763765020172,0.03467149926555022
3.25,29,x,-2515.773007168648,29.909339962545676,610996374484.4128,28.904732697687393,-2.5713268859090785,0.12222707646047673,10.617057932394161,0.14626377289330647
3.25,29,y,-2333.449388417862,28.18830993323363,610999121053.3712,24.462658831977482,-2.486303113633354,0.09832434671096862,9.063352291921275,0.11927679810865408
3.25,30,x,-2418.250875927626,20.922824481814274,631695351551.3335,20.92282449826803,-4.5732586140240885,0.10078256689285404,-13.103789342770673,0.10078256729335448
3.25,30,y,-2586.587018347691,25.487079993516524,631698007472.1584,25.4870799783966,-4.01954046976623,0.1018733661137947,-11.494727541221005,0.10187336665735905
3.25,31,x,-2849.5650105234167,27.455276735268185,652394241729.9912,27.455276738889847,2.4788595040228913,0.05009112255162995,5.477531479473754,0.05009112288140834
3.25,31,y,-3173.429038081638,34.75103239018988,652396813140.3013,34.75103236000029,2.1569526198129574,0.050780149230921785,4.7815462933177155,0.05078014962941807
3.25,32,x,-2879.8291309234164,31.40626389536323,673093052755.5319,37.30394530502232,-2.0744300760726313,0.0899690707631535,5.553044060360575,0.06690000778184768
3.25,32,y,-2918.4187985451176,32.32901357804194,673095544497.0773,37.79215110573581,-1.5451989145901364,0.08245659097853263,5.088813714094354,0.059466352195331834
3.25,33,x,-2704.3128965021383,26.72428858308376,693791792459.6067,26.724288663435463,-2.5182763729863837,0.022354555503134987,0.7980557058867757,0.022354555546697973
3.25,33,y,-2921.8926834692284,31.411114305549784,693794209612.5316,31.411114433700973,-1.8488926515247974,0.021047553398790147,1.287698237397857,0.021047553418014012
3.25,34,x,-2831.4304184035013,31.60412477759984,714490467013.5271,31.604124865540957,1.3097543418431632,0.012653783176683683,0.07765854337027127,0.012653783251891652
3.25,34,y,-3425.8861520991927,41.6104567949649,714492814005.3561,41.61045696650231,1.1095993084190747,0.012387257647014665,-0.23388974812973817,0.012387257714393808
3.5,20,x,-21983.559074639456,18.37594713209828,424699524125.8408,18.375946283555045,-212.99762340478802,0.27686636928940905,119.8118356298581,0.27686635329378456
3.5,20,y,-20383.812862448092,14.215545525388281,424703489852.32684,14.215545086294972,-209.24400006245,0.21257692641487197,94.64457301888052,0.21257690672443835
3.5,21,x,-12716.791294772054,13.439228438851055,445399947091.334,8.581484489043438,229.7310176101117,0.4948358703326127,-306.70258626408696,0.7140355460107941
3.5,21,y,-11869.331892430717,10.283637614815843,445403727532.27576,9.78838491518362,232.08824253695744,0.6256633837901734,-272.26655837186314,0.3834878013860312
3.5,22,x,-8997.899477338658,9.623660451637518,466100117078.9522,12.436909718945444,342.19804896512454,0.47017042832553574,54.51742216108646,0.7325193290468806
3.5,22,y,-8195.621606212926,8.480878480099085,466103725531.47015,11.209410746827157,281.983043285259,0.3626801930891622,10.928108067712381,0.5631634426825524
3.5,23,x,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.5,23,y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.5,24,x,-4025.131528557779,10.043065573482489,507499819447.6192,10.043065675667041,27.205392699877947,0.1196800256779377,50.73716519029052,0.1196800249616421
3.5,24,y,-3752.1130182582447,10.152308912718162,507503132040.79987,10.152308968422368,30.794028224130187,0.11083049571771283,38.99674892894574,0.11083049680633811
3.5,25,x,-2957.768100129655,11.958656537415262,528199405023.7917,11.958656457433795,16.998392501674516,0.06167214144067497,-8.616785282498858,0.06167214052130623
3.5,25,y,-2877.1214340185625,10.643141690740627,528202586490.6935,10.643141613069764,16.05908627141616,0.05813572886405994,-11.423966670269118,0.058135727548894886
3.5,26,x,-2655.3694303693806,12.63861519123268,548898839992.64685,13.725810083601399,-10.894942918401293,0.07832445070784273,-14.153310334833511,0.083918015780803
3.5,26,y,-2487.277402961405,12.02004976654305,548901900263.93475,12.020049735704761,-9.50473218047572,0.06462729591846009,-14.070028430476325,0.06462729658344463
3.5,27,x,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.5,27,y,-2219.9163458074036,14.990004645034716,569601089402.3242,14.99000460686486,-2.8716852436236397,0.030304297806828143,-4.9783234941461645,0.030304298083462907
3.5,28,x,-2308.8233345128842,15.798996937595838,590297322974.222,15.79899695312716,1.1297235585988488,0.08568038139741686,-15.900008619333681,0.08568038116070313
3.5,28,y,-2179.1946102875518,15.251510689099073,590300166630.1952,15.251510697564722,2.165085996391038,0.09215755621883044,-16.706628321609916,0.09215755595342555
3.5,29,x,-2429.233250843976,19.598566639914363,610996397160.4208,19.598566534952656,-21.178523506416624,0.13697918280138233,-3.176513924746283,0.13697918125965688
3.5,29,y,-2335.130627392238,18.958873767795524,610999143900.363,18.958873671229988,-19.078347480083735,0.12338107085371355,-2.658987554050207,0.12338106956562238
3.5,30,x,-2428.4889980353846,19.410547966222097,631695375036.3257,19.41054787686105,22.068111345272758,0.15085862706686248,-8.791929119889277,0.15085862528366523
3.5,30,y,-2490.309729008275,20.881107886571936,631698031113.5276,20.881107790073713,18.39713139102933,0.135067428323392,-8.368184393787308,0.13506742619895926
3.5,31,x,-2556.4305111518715,20.81076006275014,652394265839.6633,20.810759940181832,-11.85165601195549,0.0774486699393818,0.1299462490093023,0.07744866903275219
3.5,31,y,-2411.6964421721755,19.67671950190446,652396837244.6207,19.676719396758706,-9.826977384828426,0.06422349519797242,0.976176701043646,0.06422349450636824
3.5,32,x,-2605.327636224615,25.081012307649925,673093078128.6383,25.081012394158368,-7.460460243116803,0.06292106001330874,-3.133447803307348,0.06292106004824931
3.5,32,y,-2588.6844336694694,26.30100447893737,673095569971.0833,26.301004518102875,-6.66636552001674,0.056714955733469775,-1.8637616234228809,0.05671495565517576
3.5,33,x,-2454.4564867834406,25.727903907176245,693791818856.4948,25.727904039888358,0.3517818951083362,0.026499164419619105,-3.1254311539347706,0.026499164129238577
3.5,33,y,-2443.690984664131,25.240765441735373,693794235715.0095,25.24076554893384,-0.12861669749198512,0.022211938480889228,-2.668488102466414,0.022211938322139333
3.5,34,x,-2536.457833144013,27.489466149673294,714490494450.9166,27.48946627756044,-0.7787139409185253,0.012655600335717285,1.2092662525556512,0.012655600215900913
3.5,34,y,-2850.1209691861977,29.833809394692008,714492840928.3004,29.833809336653445,-0.4093305030408919,0.010411585587403205,1.1262921009008042,0.010411585565677938
4.0,20,x,-32647.90774438683,62.58254504965516,424699547245.18555,36.136113644878016,-453.8111253900124,1.9977033579900547,72.8030815078517,0.826282355100484
4.0,20,y,-31470.397080089537,30.074562671002262,424703510750.8907,32.5548270019443,-443.5561684995894,1.0170927658380535,40.589142566202206,0.7465291651275183
4.0,21,x,-18245.506248196183,8.595837003805004,445399964925.1479,6.284352385247759,497.48202803583416,0.4035816335376342,-395.0108180447765,0.37260288975518036
4.0,21,y,-17312.069175831566,8.100909248916631,445403744123.02356,8.159766156314804,372.5680097959814,0.4505538855081373,-407.81096265008273,0.2812846812608082
4.0,22,x,-12130.324032641209,14.454205073086902,466100131591.3007,12.063206916755306,344.25175915729596,0.5543956222958834,256.8240428522575,0.5775372473791894
4.0,22,y,-11141.161679459696,11.191800342125168,466103741099.40125,9.801604800524641,295.39454315096947,0.36833592059684045,193.20280711766912,0.40292691426697486
4.0,23,x,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.0,23,y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.0,24,x,-5225.691952673786,9.163282880413323,507499834188.0973,10.081996744427226,22.774503730471256,0.06262186543979546,29.412634311104107,0.0625665231206797
4.0,24,y,-4828.254598089339,9.346202889910249,507503146859.85486,9.346202646171271,25.578097638165264,0.057784765557022805,23.733800438505224,0.05778476678437298
4.0,25,x,-3660.176985112084,8.267659331629783,528199420806.07117,8.26765941479511,1.310123884675452,0.03522541131112185,-20.223719587123295,0.03522541060264178
4.0,25,y,-3449.033850706689,7.292932162660643,528202602105.7851,7.2929321346407034,2.3361814792127764,0.023635557995194387,-13.490489036367299,0.02363555905181286
4.0,26,x,-2742.2009527508903,9.29398899200776,548898856913.1299,8.801396338253845,12.400452920870322,0.03822881209547017,5.553001202320158,0.03513694516031531
4.0,26,y,-2538.148431161784,9.573899781447956,548901917222.8615,9.57389978300519,12.498237038364929,0.051266136438349846,13.081831364802454,0.051266137021405034
4.0,27,x,-2531.830275044108,13.705669007534652,569598158964.2451,13.705667785585202,-62.28076559707503,0.2802769285717903,-29.2413940246143,0.28027680307085623
4.0,27,y,-2425.789911853353,15.792750613011387,569601107340.3779,15.792750571365033,-62.54628806385171,0.3427803603406451,-31.84166110908789,0.34278035641080734
4.0,28,x,-2428.1375773602076,11.525233133163349,590297341513.7405,11.525233120485524,28.18461235189411,0.2535733714781582,-65.31811260363612,0.25357336919182627
4.0,28,y,-2341.619948521299,11.278337038338853,590300185432.7776,11.278336989290649,26.641002692252634,0.23398950412146927,-59.339401895111195,0.2339895046501566
4.0,29,x,-2305.849125855192,12.294936476721702,610996416666.6932,12.294936534418058,-47.53987433868188,0.1966836138250831,-12.804461269878102,0.19668361569487175
4.0,29,y,-2196.7601693553192,10.60256755088058,610999163272.129,10.602567595735431,-44.26237471507243,0.16356244647085708,-9.969009530986652,0.16356244749130264
4.0,30,x,-2224.3719019014393,15.520743967198781,631695395027.4845,14.852948870281416,43.43107394082026,0.25577216711244477,-10.212399377225209,0.23329633034936062
4.0,30,y,-2141.2966757673425,13.289564636932385,631698051136.5227,13.879577424376645,35.9212947205638,0.19075659645338802,-13.682062604113934,0.1992493337880269
4.0,31,x,-2228.2545781986705,15.153765043832705,652394286617.9077,15.153764948315212,-16.5935206897161,0.08478747402674106,1.2602995914544348,0.08478747289598232
4.0,31,y,-2216.6297895186194,16.248092178553225,652396858045.9224,16.24809209776982,-14.571893680364461,0.0825524677747454,3.6084905724784164,0.08255246686668756
4.0,32,x,-2432.9296645907802,19.176832320069234,673093099621.4353,19.176832416401,-10.105997105178696,0.06534722511354024,-4.233828420984901,0.06534722557527525
4.0,32,y,-2095.991885878602,18.995805993454812,673095591401.6182,18.99580596465117,-9.167593186680547,0.06311117429677952,-1.4934979629512202,0.06311117396921274
4.0,33,x,-2265.3527365066166,21.650889007030617,693791840617.0082,21.650889167895084,-0.07615046120545696,0.021584335931729138,-2.9843816178677307,0.021584335596005675
4.0,33,y,-2289.2861779047103,24.48558547109673,693794258039.3772,24.48568438207521,-0.3699681047906129,0.020132022345622943,-2.4590803769869285,0.020131888927365133
4.0,34,x,-4312.812138740196,104.4699168554583,714490517369.566,104.46992784180465,0.6382188218356012,0.021329647097210285,0.8889953032642468,0.021329664916664322
4.0,34,y,-2820.0561102025604,51.05376134560115,714492864110.4459,51.053761543281816,0.47965268292496493,0.009965585759006634,0.5277286295738426,0.009965585669537525
4.5,20,x,-48871.453595253755,12.228870136539506,424699581385.65906,16.599618060007103,435.26925764854633,0.25506948900248544,-543.7633079185651,0.15329558544695895
4.5,20,y,-45027.11834715164,29.93975788316274,424703545754.46985,20.960484176094276,410.3294548485012,0.5577548838754115,-482.5731304028552,0.6145207778436403
4.5,21,x,-26031.3854302139,5.317113336806592,445399996729.90814,6.379749554037977,11.944278582762992,0.28789640423367113,932.1261872878239,0.2179818880090242
4.5,21,y,-23936.34854183506,5.195808284263963,445403775676.68353,6.248069871215769,26.28472581263725,0.26499061197224566,823.8348272559801,0.1876384114331909
4.5,22,x,-17415.72165985965,10.081780298378902,466100163002.46375,11.709000011366815,-311.06420324596223,0.20269684416180647,133.37458694389863,0.2365270307191341
4.5,22,y,-15801.834056949307,8.164075466320375,466103772642.03564,8.731893048638755,-237.41842258737702,0.16521301860506252,159.78241573937993,0.13986617189958486
4.5,23,x,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.5,23,y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.5,24,x,-6879.876827516452,9.895826475724236,507499868715.993,10.49254068759283,-1.025521210927244,0.03894004487446129,30.00402562253029,0.03475130742704478
4.5,24,y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.5,25,x,-5295.7981401647385,9.380058037083169,528199458672.0275,9.380058129577954,-13.486300426802604,0.018689017339054335,1.0207092563375462,0.01868901757282847
4.5,25,y,-5190.093235741586,14.464411243366749,528202640234.3299,14.049901924595513,-21.113381765849045,0.04844794682923813,2.942098651343962,0.04492130072153076
4.5,26,x,-4717.57928046563,18.11360417538788,548898896742.9761,17.409482019736963,-183.92656198842295,0.6926988674696943,141.41195865523835,0.6969251829437415
4.5,26,y,-4230.4011769145145,16.565380988434,548901956738.81384,16.048339805008382,-179.8521125477732,0.6362996911818511,109.78574782823821,0.6421504406202891
4.5,27,x,-4383.021888197514,29.309125728179662,569598199920.2572,29.38959713623938,199.89064758160941,1.2809625783537224,-152.6744287954213,1.3832285275378065
4.5,27,y,-4511.179184358669,31.624329388032063,569601147931.4021,31.44002059564491,199.73597489041856,1.3354238012455137,-149.0199432424603,1.4394392141618186
4.5,28,x,-3745.443972151528,16.84425425048331,590297382878.4567,16.754546876590297,92.85224559059031,0.42930240120575075,88.14538658771734,0.45882634821854584
4.5,28,y,-3717.090150680485,21.119228859562178,590300223937.5015,21.11922876039389,69.95355829361594,0.5871498637336696,-121.36839132044426,0.5871498594117319
4.5,29,x,-3629.9307837073857,23.223545218445228,610996458575.5767,23.2235452534509,79.74248225759608,0.5089036420106989,-72.79029523203403,0.5089036494905494
4.5,29,y,-3622.302470062298,22.231773155838997,610999204913.3351,21.494031192639554,71.78579483166874,0.46386964150504045,-69.4932086956008,0.47529484174189424
4.5,30,x,-2754.8931656045315,15.269573758502414,631695438075.6034,15.105934353535698,-10.33210635484805,0.29086822166159765,68.79363587634407,0.2929178237478833
4.5,30,y,-3464.665620167482,24.998686129501028,631698094111.0299,25.889853679993426,2.055014285545076,0.3832018314872068,64.70103355787533,0.3582681743916472
4.5,31,x,-2710.008407250877,19.84099474642976,652394329882.6497,20.13929160875646,-17.72601199493645,0.09806203836252031,0.8413401068760202,0.10160191238282311
4.5,31,y,-2826.263663835784,19.65150684478619,652396902385.3005,19.651506869674883,4.800257108150348,0.10144448117349715,-18.65367278301511,0.10144448123626443
4.5,32,x,-3029.8914953071007,34.32832755553273,673093145369.7133,32.87761510930102,4.039276695748345,0.06970309281802385,-6.819922332400308,0.07146865533295886
4.5,32,y,-2812.6257465755043,26.221033319854687,673095637285.408,25.653867299971257,2.506824498470955,0.05235641730841797,-7.146310549009231,0.055890708999432555
4.5,33,x,-2966.9902245698086,63.32978620709714,693791888447.8844,64.7987385919875,0.0005074562748305695,0.01399412446032413,-0.81347185299278,0.013407658866200826
4.5,33,y,-3418.980970604858,63.645879812708635,693794305888.0865,64.15101750100993,-0.3834248349688518,0.015674434008240007,-0.9305442634437381,0.014512770923587909
4.5,34,x,-3394.241092893064,36.63395928682794,714490565622.0302,37.41207892648086,2.4079348182441325,0.028333765400055836,2.3681502812247315,0.030830329495058654
4.5,34,y,-3462.8651012998585,40.08811797055822,714492913183.5437,40.088117077403915,2.229639795828054,0.024339708490467158,1.3899316524425152,0.02433970535815296
